route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information
11,2020_02_10-Sun_BASE-Sunday-05,5331309,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5211333,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5231357,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5251421,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5271445,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5291509,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5311533,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5331557,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5211621,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5231645,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5251709,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5271733,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5291757,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5311820,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5331843,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5231929,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5211905,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5251953,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5272014,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5292036,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5312110,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5332129,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5212152,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5232216,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5252240,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5272304,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5292328,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5210038,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5330006,Daly City,1,,11_shp,
11,2020_02_10-Sun_BASE-Sunday-05,5312357,Daly City,1,,11_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5290805,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5270745,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5310838,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5330902,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5210926,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5230950,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5251014,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5271038,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5291102,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5311126,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5331150,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5211214,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5231238,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5251302,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5271326,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5291350,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5311414,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5331438,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5211502,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5231526,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5251550,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5271614,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5291638,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5311702,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5331726,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5211750,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5231814,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5251838,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5291923,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5271859,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5311947,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5332011,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5212038,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5232059,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5252119,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5272143,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5292206,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5312230,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5332254,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5212318,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5232342,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5250005,Dublin/Pleasanton,0,,12_shp,
12,2020_02_10-Sun_BASE-Sunday-05,5210111,Dublin/Pleasanton,0,,12_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3610903,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3630927,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3650951,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3671015,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3691039,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3711103,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3731127,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3751151,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3771215,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3611239,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3631303,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3651327,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3671351,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3691415,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3711439,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3731503,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3751527,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3771551,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3611615,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3631639,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3651703,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3671727,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3691751,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3711815,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3731839,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3751903,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3771927,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3611951,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3632015,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3652039,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3692125,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3712146,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3732207,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3752232,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3772253,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3612317,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3632340,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3650004,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3690053,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3710117,Millbrae,1,,14_shp,
14,2020_02_10-Sun_BASE-Sunday-05,3670029,Millbrae,1,,14_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3730810,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3770859,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3750834,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3610923,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3630947,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3671035,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3691059,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3711123,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3731147,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3751211,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3771235,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3611259,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3631323,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3651347,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3671411,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3691435,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3711459,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3731523,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3751547,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3771611,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3611635,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3631659,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3651723,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3671747,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3691811,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3711835,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3731859,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3751923,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3771947,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3612006,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3632032,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3652055,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3692142,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3712206,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3732230,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3752254,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3772318,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3612340,SFO,0,,13_shp,
13,2020_02_10-Sun_BASE-Sunday-05,3632348,SFO,0,,13_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2312254,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2352318,Warm Springs/South Fremont,1,,04_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4450500,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4470511,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4490526,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4510541,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4530556,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4550611,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4570626,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4590641,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4610656,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4410711,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4430726,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4450741,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4470756,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4490811,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4510826,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4530841,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4550856,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4570911,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4590926,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4610941,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4410956,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4431011,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4451026,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4471041,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4491056,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4511111,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4531126,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4551141,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4571156,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4591211,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4611226,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4411241,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4431256,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4451311,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4471326,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4491341,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4511356,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4531411,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4551426,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4571441,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4591456,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4611511,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4411526,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4431541,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4451556,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4471611,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4491626,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4511641,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4531655,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4551710,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4571725,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4591741,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4611756,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4411811,Millbrae,1,,07_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4431826,Millbrae,1,,07_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4410547,Richmond,0,,08_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4451841,Millbrae,1,,07_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4430602,Richmond,0,,08_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4471856,Millbrae,1,,07_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4450618,Richmond,0,,08_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4491911,Millbrae,1,,07_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4470633,Richmond,0,,08_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4511926,Millbrae,1,,07_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4490648,Richmond,0,,08_shp,
7,2020_02_10-Wkd_BASE-Weekday-07,4531941,Millbrae,1,,07_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4510703,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4530718,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4550733,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4570748,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4590803,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4610818,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4410833,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4430848,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4450903,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4470918,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4490933,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4510948,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4531003,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4551018,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4571033,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4591048,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4611103,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4411118,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4431133,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4451148,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4471203,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4491218,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4511233,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4531248,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4551303,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4571318,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4591333,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4611348,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4411403,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4431418,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4451433,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4471448,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4491503,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4511518,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4531533,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4551548,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4571603,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4591618,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4611633,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4411648,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4431703,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4451718,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4471733,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4491748,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4511803,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4531818,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4551833,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4571848,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4591903,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4611918,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4431937,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4451957,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4472017,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4512038,Richmond,0,,08_shp,
8,2020_02_10-Wkd_BASE-Weekday-07,4532059,Richmond,0,,08_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2230518,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2250533,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2270548,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2290603,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2310618,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2330633,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2350648,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2370703,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2390718,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2410733,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2210748,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2230803,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2250818,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2270833,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2290848,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2310903,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2330918,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2350933,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2370948,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2391003,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2411018,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2211033,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2231048,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2251103,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2271118,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2291133,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2311148,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2331203,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2351218,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2371233,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2391248,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2411303,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2211318,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2231333,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2251348,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2271403,Warm Springs/South Fremont,1,,04_shp,
4,2020_02_10-Wkd_BASE-Weekday-07,2291418,Warm Springs/South Fremont,1,,04_shp,
